LowCC,LowRC,LowMedDC,fewAuth,highMedJR,New,astro-ph.CO,astro-ph.GA,astro-ph.SR,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.GA,astro-ph.HE,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.HE,,,,,
LowCC,LowRC,LowMedDC,fewAuth,highMedJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.EP,,,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.EP,,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.CO,gr-qc,hep-ph,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,fewAuth,highMedJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,veryHighJR,New,astro-ph.SR,astro-ph.EP,,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.CO,astro-ph.GA,astro-ph.HE,gr-qc,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.GA,astro-ph.CO,astro-ph.HE,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,astro-ph.EP,astro-ph.SR,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.CO,gr-qc,,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.CO,astro-ph.GA,hep-ph,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowDC,fewAuth,lowMedJR,New,astro-ph.SR,astro-ph.EP,astro-ph.GA,,,
HighMedCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.HE,gr-qc,nucl-ex,nucl-th,,
HighMedCC,LowRC,LowDC,hundredsAuths,lowMedJR,VeryOld,astro-ph.CO,astro-ph.IM,hep-ex,physics.ins-det,,
HighMedCC,LowRC,LowDC,hundredsAuths,lowMedJR,Old,astro-ph.CO,astro-ph.IM,hep-ex,physics.ins-det,,
HighMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,HighMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,VeryOld,astro-ph.EP,astro-ph.SR,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.SR,astro-ph.HE,,,,
HighMedCC,HighMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.SR,,,,,
HighMedCC,LowMedRC,HighMedDC,fewAuth,lowMedJR,VeryOld,astro-ph.SR,gr-qc,hep-ph,nucl-th,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,VeryOld,astro-ph.EP,,,,,
HighMedCC,LowMedRC,HighMedDC,tensAuths,lowMedJR,VeryOld,astro-ph.EP,astro-ph.IM,,,,
LowMedCC,HighMedRC,VeryHighDC,tensAuths,lowJR,VeryOld,astro-ph.GA,astro-ph.CO,,,,
HighMedCC,LowMedRC,HighMedDC,tensAuths,lowMedJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,LowMedRC,LowMedDC,fewAuth,veryHighJR,Newish,astro-ph.CO,astro-ph.IM,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,Newish,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.EP,astro-ph.GA,astro-ph.IM,astro-ph.SR,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
LowCC,LowMedRC,HighMedDC,tensAuths,lowJR,Old,astro-ph.SR,astro-ph.GA,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,VeryOld,astro-ph.IM,astro-ph.EP,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,VeryOld,astro-ph.CO,astro-ph.HE,,,,
HighMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,Old,astro-ph.IM,astro-ph.EP,astro-ph.SR,physics.data-an,stat.AP,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,VeryOld,astro-ph.EP,,,,,
LowMedCC,HighMedRC,VeryHighDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.CO,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.HE,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowMedJR,New,astro-ph.HE,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.IM,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,highMedJR,New,astro-ph.CO,astro-ph.GA,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.IM,,,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,New,astro-ph.IM,astro-ph.CO,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.HE,astro-ph.IM,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,veryHighJR,Newish,astro-ph.CO,astro-ph.GA,astro-ph.HE,,,
HighMedCC,LowMedRC,LowMedDC,hundredsAuths,lowMedJR,Newish,astro-ph.GA,astro-ph.IM,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,Newish,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,highMedJR,Newish,astro-ph.GA,,,,,
HighMedCC,LowRC,LowMedDC,hundredsAuths,lowJR,Newish,astro-ph.CO,,,,,
LowMedCC,LowMedRC,LowMedDC,hundredsAuths,veryHighJR,Old,astro-ph.HE,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Old,astro-ph.GA,astro-ph.HE,,,,
LowMedCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,Old,astro-ph.CO,,,,,
LowMedCC,HighMedRC,VeryHighDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Old,astro-ph.SR,,,,,
LowCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Newish,astro-ph.GA,astro-ph.SR,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,Newish,astro-ph.GA,,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,Newish,astro-ph.EP,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Old,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,Old,astro-ph.SR,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Old,astro-ph.EP,astro-ph.IM,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,Newish,astro-ph.GA,astro-ph.SR,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowMedJR,Newish,astro-ph.SR,astro-ph.HE,,,,
LowMedCC,LowMedRC,LowMedDC,hundredsAuths,lowMedJR,Newish,astro-ph.IM,astro-ph.GA,astro-ph.HE,gr-qc,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,Newish,astro-ph.SR,astro-ph.IM,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,Old,astro-ph.HE,astro-ph.SR,,,,
HighMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,VeryOld,astro-ph.IM,astro-ph.GA,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,HighMedRC,VeryHighDC,fewAuth,lowMedJR,VeryOld,astro-ph.CO,astro-ph.GA,,,,
HighMedCC,LowMedRC,HighMedDC,tensAuths,highJR,VeryOld,astro-ph.HE,astro-ph.CO,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,Old,astro-ph.GA,,,,,
HighMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.EP,,,,,
HighMedCC,LowRC,LowDC,tensAuths,lowJR,Old,astro-ph.IM,gr-qc,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,Old,astro-ph.GA,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.GA,astro-ph.CO,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,Old,astro-ph.EP,,,,,
HighMedCC,HighMedRC,VeryHighDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,VeryOld,astro-ph.EP,,,,,
LowMedCC,HighMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.GA,,,,,
HighMedCC,HighMedRC,VeryHighDC,tensAuths,lowMedJR,VeryOld,astro-ph.EP,,,,,
LowMedCC,HighMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.EP,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,VeryOld,astro-ph.GA,astro-ph.CO,,,,
HighMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,VeryHighDC,fewAuth,lowMedJR,VeryOld,astro-ph.CO,astro-ph.GA,,,,
LowCC,LowMedRC,HighMedDC,fewAuth,lowJR,Old,astro-ph.GA,,,,,
HighMedCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,Old,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Old,astro-ph.GA,astro-ph.CO,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,Old,astro-ph.EP,astro-ph.SR,,,,
LowMedCC,HighMedRC,VeryHighDC,fewAuth,highMedJR,Old,astro-ph.EP,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.SR,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,highMedJR,Newish,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.CO,,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,veryHighJR,Newish,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,highMedJR,Newish,astro-ph.EP,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,Newish,astro-ph.HE,astro-ph.GA,gr-qc,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.IM,astro-ph.EP,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,highMedJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.IM,astro-ph.GA,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.EP,astro-ph.SR,,,,
LowCC,LowRC,LowDC,fewAuth,highMedJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
HighMedCC,LowRC,LowMedDC,fewAuth,highMedJR,New,astro-ph.CO,gr-qc,hep-ph,hep-th,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.HE,astro-ph.CO,astro-ph.GA,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,hundredsAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,hundredsAuths,lowJR,New,astro-ph.CO,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.SR,astro-ph.GA,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.HE,astro-ph.GA,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.EP,,,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.SR,astro-ph.GA,,,,
LowCC,LowRC,LowDC,tensAuths,lowMedJR,New,astro-ph.HE,,,,,
LowCC,LowRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.HE,astro-ph.SR,,,,
LowCC,LowMedRC,LowDC,fewAuth,lowJR,New,astro-ph.EP,,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowDC,fewAuth,lowMedJR,New,astro-ph.GA,hep-th,,,,
LowCC,LowRC,LowDC,fewAuth,lowMedJR,New,astro-ph.CO,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowDC,tensAuths,veryHighJR,New,astro-ph.EP,astro-ph.SR,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.GA,astro-ph.CO,astro-ph.HE,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.SR,astro-ph.GA,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,astro-ph.CO,astro-ph.HE,astro-ph.IM,astro-ph.SR,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,astro-ph.IM,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,hundredsAuths,lowMedJR,New,astro-ph.HE,,,,,
LowCC,LowRC,LowDC,fewAuth,lowMedJR,New,astro-ph.HE,astro-ph.CO,astro-ph.GA,,,
LowCC,LowRC,LowMedDC,hundredsAuths,lowJR,New,astro-ph.HE,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,astro-ph.SR,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowMedJR,New,astro-ph.EP,astro-ph.SR,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.EP,astro-ph.SR,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,fewAuth,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,fewAuth,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,veryHighJR,New,astro-ph.EP,,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.CO,,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.SR,astro-ph.GA,,,,
LowCC,LowRC,LowDC,fewAuth,lowMedJR,New,astro-ph.GA,astro-ph.HE,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.IM,astro-ph.CO,astro-ph.EP,astro-ph.GA,cs.DC,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.GA,astro-ph.HE,,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,highJR,New,astro-ph.GA,astro-ph.CO,,,,
LowCC,LowRC,LowMedDC,hundredsAuths,veryHighJR,New,astro-ph.HE,astro-ph.GA,gr-qc,,,
LowCC,LowRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.HE,astro-ph.GA,astro-ph.SR,,,
LowCC,LowRC,LowDC,tensAuths,veryHighJR,New,astro-ph.HE,astro-ph.GA,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.EP,astro-ph.IM,astro-ph.SR,,,
LowCC,LowRC,LowMedDC,tensAuths,veryHighJR,New,astro-ph.EP,astro-ph.IM,astro-ph.SR,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.HE,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.GA,astro-ph.CO,gr-qc,,,
LowCC,LowRC,LowDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,astro-ph.HE,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.EP,astro-ph.GA,astro-ph.SR,,,
LowCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,astro-ph.IM,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.EP,,,,,
LowCC,LowRC,LowDC,tensAuths,lowJR,New,astro-ph.GA,,,,,
LowCC,LowRC,LowDC,hundredsAuths,lowMedJR,New,astro-ph.EP,astro-ph.SR,,,,
HighMedCC,LowRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.HE,astro-ph.SR,nucl-th,,,
HighMedCC,HighMedRC,HighMedDC,hundredsAuths,lowMedJR,VeryOld,astro-ph.HE,,,,,
LowMedCC,HighMedRC,VeryHighDC,tensAuths,lowJR,VeryOld,astro-ph.EP,,,,,
LowCC,LowRC,LowDC,fewAuth,lowMedJR,New,astro-ph.GA,astro-ph.CO,astro-ph.HE,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,Old,astro-ph.HE,astro-ph.CO,astro-ph.SR,,,
HighMedCC,LowRC,LowDC,tensAuths,lowMedJR,VeryOld,astro-ph.CO,hep-ex,hep-ph,physics.ins-det,,
HighMedCC,LowMedRC,LowMedDC,hundredsAuths,lowMedJR,Old,astro-ph.HE,hep-ex,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,VeryOld,astro-ph.IM,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.SR,astro-ph.IM,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,highMedJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.IM,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowMedJR,VeryOld,astro-ph.CO,,,,,
HighMedCC,LowMedRC,HighMedDC,fewAuth,veryHighJR,VeryOld,astro-ph.EP,,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.GA,,,,,
LowMedCC,HighMedRC,VeryHighDC,fewAuth,lowMedJR,VeryOld,astro-ph.GA,astro-ph.CO,,,,
LowMedCC,HighMedRC,VeryHighDC,fewAuth,lowJR,VeryOld,astro-ph.CO,astro-ph.GA,,,,
LowMedCC,HighMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.SR,,,,,
HighMedCC,LowMedRC,LowMedDC,fewAuth,highMedJR,VeryOld,astro-ph.CO,astro-ph.HE,hep-ex,hep-ph,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.CO,astro-ph.GA,,,,
LowMedCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,Newish,astro-ph.IM,astro-ph.EP,,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.SR,astro-ph.EP,,,,
LowMedCC,LowMedRC,HighMedDC,hundredsAuths,lowJR,Newish,astro-ph.GA,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Newish,astro-ph.EP,astro-ph.SR,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,Newish,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,Newish,astro-ph.GA,astro-ph.HE,astro-ph.IM,,,
HighMedCC,LowRC,LowDC,fewAuth,highJR,Newish,physics.comp-ph,astro-ph.CO,cond-mat.dis-nn,hep-th,quant-ph,
LowCC,LowMedRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.GA,astro-ph.EP,astro-ph.IM,astro-ph.SR,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.CO,astro-ph.GA,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,astro-ph.CO,,,,
LowMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,Newish,astro-ph.IM,,,,,
LowMedCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,Newish,gr-qc,astro-ph.HE,hep-th,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,lowMedJR,New,astro-ph.CO,,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,Old,astro-ph.IM,astro-ph.EP,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,veryHighJR,VeryOld,astro-ph.EP,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowMedJR,Old,astro-ph.GA,,,,,
LowMedCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,Old,astro-ph.CO,astro-ph.GA,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,veryHighJR,Old,astro-ph.EP,,,,,
HighMedCC,LowMedRC,LowMedDC,hundredsAuths,lowMedJR,Old,gr-qc,astro-ph.CO,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,Old,astro-ph.IM,astro-ph.CO,,,,
LowMedCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,VeryOld,astro-ph.HE,astro-ph.CO,astro-ph.EP,astro-ph.IM,astro-ph.SR,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowMedJR,VeryOld,astro-ph.SR,,,,,
LowMedCC,LowMedRC,HighMedDC,tensAuths,lowJR,VeryOld,astro-ph.CO,,,,,
LowMedCC,LowMedRC,LowMedDC,hundredsAuths,lowJR,Old,astro-ph.IM,,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,Old,astro-ph.GA,,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,VeryOld,astro-ph.GA,,,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,Old,astro-ph.CO,astro-ph.IM,,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.SR,astro-ph.CO,astro-ph.HE,,,
LowMedCC,LowMedRC,HighMedDC,fewAuth,lowJR,VeryOld,astro-ph.EP,astro-ph.SR,,,,
HighMedCC,LowMedRC,LowMedDC,tensAuths,lowJR,VeryOld,astro-ph.IM,,,,,
LowMedCC,LowMedRC,LowMedDC,thousandsAuths,lowMedJR,New,astro-ph.HE,gr-qc,,,,
LowCC,LowMedRC,LowMedDC,hundredsAuths,highJR,New,astro-ph.HE,gr-qc,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowMedJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,New,astro-ph.GA,astro-ph.SR,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowMedJR,New,astro-ph.EP,astro-ph.GA,astro-ph.SR,,,
LowMedCC,LowMedRC,LowMedDC,fewAuth,lowJR,Old,astro-ph.SR,astro-ph.HE,astro-ph.IM,,,
LowCC,LowRC,LowMedDC,fewAuth,lowJR,New,astro-ph.SR,,,,,
LowCC,LowMedRC,LowMedDC,fewAuth,lowJR,New,astro-ph.GA,,,,,
LowCC,LowMedRC,LowMedDC,tensAuths,lowJR,Newish,astro-ph.HE,,,,,
